gene,score,p_val
ROR1,1.1439957997340438,0.18281809849179234
ROR2,1.73259493462349,0.011665694525456212
RUNX2,1.22635434951644,0.09507541038246813
SCG2,1.591159708773092,0.006916090325806183
SERPINE1,1.9754173045138435,0.008332638946754437
SERPINF1,1.1625049034370574,0.17131905674527123
SFRP1,1.7347441294598673,0.005416215315390384
SFRP4,1.0187270469978573,0.4304641279893342
SLC7A8,1.741196187840201,0.0017498541788184318
SLIT2,1.108350398860481,0.25231230730772436
SMAD3,1.3337415676962445,0.03616365302891426
SNAI1,1.0689419551463641,0.301391550704108
SNAI2,2.5583842189939756,8.332638946754438e-05
SOX10,1.6486127855881936,0.0009999166736105324
SOX2,1.1200536756440072,0.20231647362719773
SOX9,1.1049663781874521,0.2138988417631864
SPARC,2.209737867424251,8.332638946754438e-05
TAFAZZIN,1.1575143792761133,0.1583201399883343
TAGLN,1.3279522819544172,0.06299475043746354
TDO2,0.8623390999824164,0.7978501791517374
TFAP2A,1.9797798415059278,0.0004999583368052662
TGFB1,2.422096428372005,8.332638946754438e-05
TGFB1I1,1.3055916725713779,0.0525789517540205
TGFBR2,1.4527113738440716,0.012248979251729023
TOP2A,1.2690492628106125,0.0754937088575952
TRPM1,1.7741645320938435,0.003333055578701775
TYR,2.360239113343041,8.332638946754438e-05
VCAM1,0.9201677347920169,0.6534455462044829
VEGFA,3.58889904423622,8.332638946754438e-05
VEGFC,0.8584569488120787,0.6397800183318056
VGF,1.3758608857165966,0.11882343138071827
WNT5A,1.1515423549011528,0.14923756353637196
YAP1,1.0738926300308134,0.2919756686942755
ZEB1,1.506507791887812,0.008915923673027248
ZEB2,1.331177083780714,0.052162319806682775
