gene,score,p_val
PDGFRB,0.946449917860104,0.5123939164776069
PKDCC,1.2430732823516761,0.09948743803041761
PRKCA,1.0393953205422206,0.3230820939416856
PRRX1,1.6713559155867386,0.01134358457272498
RGS2,1.7576603957475698,0.012940089068145534
RIGI,1.055598295475874,0.26980925972607345
ROR1,1.1959168950449501,0.15074363498865642
ROR2,0.9639649294994476,0.42189731955297877
RUNX2,1.5679732253961955,0.018065708763969415
SCG2,1.3841098776823597,0.05394504663473658
SERPINE1,1.025454692869906,0.3193008990841106
SERPINF1,1.5469345598826645,0.02806486849844551
SFRP1,1.1160274127938001,0.20023527434669355
SFRP4,0.9393554401177188,0.528442987984203
SLC7A8,1.414196163975349,0.0488194269389127
SLIT2,0.8580926974861978,0.7441391479707588
SMAD3,1.3466892614924029,0.06285186118813545
SNAI1,1.2748124555975966,0.0931014200487354
SNAI2,1.2053512527118453,0.13998823628266532
SOX10,2.5042874753357247,8.402655239055541e-05
SOX2,1.0678265842134806,0.20191580539450465
SOX9,0.9384531117041252,0.4985295353331653
SPARC,2.299537583560515,0.00025207965717166626
TAFAZZIN,1.2087979849657517,0.12940089068145533
TAGLN,0.9498759778630715,0.47727081757835477
TDO2,1.390146917009501,0.04781110831022603
TFAP2A,1.8415790201275473,0.003949247962356105
TGFB1,1.6628453645585417,0.01083942525838165
TGFB1I1,1.3184488120705014,0.073523233341736
TGFBR2,1.0494534227077448,0.3126628014452567
TOP2A,1.1810635721339762,0.14066044870178976
TRPM1,1.3529724825123681,0.06831358709352155
TYR,2.16481245659362,0.0013444248382488866
VCAM1,0.972346106757354,0.45676833879505924
VEGFA,1.984340661456917,0.004117301067137215
VEGFC,1.0284382086945083,0.35240736072598944
VGF,0.8151409758785828,0.7786740610032771
WNT5A,0.8091917598940606,0.9100915889421057
YAP1,1.959895046355872,0.0011763717334677757
ZEB1,1.098430823718574,0.22208217796823795
ZEB2,1.6294575759623475,0.013360221830098312
