gene,score,p_val
ITGAV,4.890368929799283,8.402655239055541e-05
JUN,3.0257434163821015,8.402655239055541e-05
KIT,1.5456628427283938,0.013864381144441643
KLF4,4.377650473569816,8.402655239055541e-05
L1CAM,7.607442297543708,8.402655239055541e-05
LMOD1,1.4263668577526498,0.03167801025123939
LOXL2,6.8219315917619605,8.402655239055541e-05
MAPK14,3.4337726936653756,8.402655239055541e-05
MEF2C,2.6138348015867114,8.402655239055541e-05
MERTK,2.490215283154617,8.402655239055541e-05
MET,3.816860907375634,8.402655239055541e-05
MITF,9.436215823626465,8.402655239055541e-05
MKI67,5.393988731814857,8.402655239055541e-05
MLANA,6.8344237470869595,8.402655239055541e-05
MMP1,0.8764946663220169,0.6602806486849845
MMP11,1.289899421309999,0.08285018065708764
MT-RNR2,8.673158998529704,8.402655239055541e-05
MYBL2,8.23078600290133,8.402655239055541e-05
MYC,5.668307339870711,8.402655239055541e-05
MYLK,2.0490753489386964,0.00016805310478111083
MYOCD,2.0304498220125895,0.0005041593143433325
NANOG,1.831618737403597,0.0018485841525922191
NCAM1,5.11560983134597,8.402655239055541e-05
NFATC2,4.754514459697687,8.402655239055541e-05
NFE2L2,6.428775367930475,8.402655239055541e-05
NGFR,1.821844831187609,0.005545752457776657
NOTCH3,1.3596283084089333,0.05234854213931602
NOTCH4,1.7498245002028194,0.003865221409965549
NRG1,1.5439448591533953,0.014536593563566087
NT5E,2.305598099842468,0.00016805310478111083
OASL,1.6218422113528372,0.02201495672632552
PDGFA,3.093530325512974,8.402655239055541e-05
PDGFC,1.9982473586443634,0.0005881858667338879
PDGFRB,1.6957019716655028,0.004285354171918326
PKDCC,2.992820704089243,8.402655239055541e-05
PRKCA,2.303840637328423,8.402655239055541e-05
PRRX1,5.293655616179746,8.402655239055541e-05
RGS2,5.801098317636958,8.402655239055541e-05
RIGI,2.2166086156575537,0.0015124779430299975
ROR1,2.643751087043684,8.402655239055541e-05
ROR2,1.721255014165837,0.0049575665910427695
RUNX2,3.9682898660018937,8.402655239055541e-05
SCG2,2.0630181983370877,0.0005041593143433325
SERPINE1,2.2569211197354795,0.00025207965717166626
SERPINF1,3.1535862881749535,8.402655239055541e-05
SFRP1,2.2480026395969794,0.00025207965717166626
SFRP4,1.5050931901272275,0.017477522897235528
SLC7A8,4.354808815294169,8.402655239055541e-05
SLIT2,1.9651653989965587,0.0011763717334677757
SMAD3,2.6929914045395518,8.402655239055541e-05
SNAI1,2.586446327315832,8.402655239055541e-05
SNAI2,4.922227140826904,8.402655239055541e-05
SOX10,7.215700916898474,8.402655239055541e-05
SOX2,2.3366313798474696,8.402655239055541e-05
SOX9,2.1645304551267053,0.00016805310478111083
SPARC,8.192613710917922,8.402655239055541e-05
TAFAZZIN,2.875256038638497,8.402655239055541e-05
TAGLN,1.752597508386665,0.0031089824384505503
TDO2,3.773324515226812,8.402655239055541e-05
TFAP2A,5.861368486098752,8.402655239055541e-05
TGFB1,5.3817800041592765,8.402655239055541e-05
TGFB1I1,3.388535754807201,8.402655239055541e-05
TGFBR2,2.8029686529296405,8.402655239055541e-05
TOP2A,3.2988256726582703,8.402655239055541e-05
TRPM1,3.665512774061768,8.402655239055541e-05
TYR,7.239119349629607,8.402655239055541e-05
VCAM1,1.7465917101517603,0.003445088648012772
VEGFA,8.009587175940295,8.402655239055541e-05
VEGFC,1.6528407124343683,0.008150575581883875
VGF,1.3702570633705988,0.05075203764389547
WNT5A,1.598261301948165,0.009326947315351651
YAP1,4.555118557925542,8.402655239055541e-05
ZEB1,2.7849667374779306,8.402655239055541e-05
ZEB2,4.390772347441033,8.402655239055541e-05
