gene,score,p_val
NFATC2,2.1101935914339705,0.0012603982858583312
NFE2L2,2.5406527242257755,0.00016805310478111083
NGFR,1.50049934226711,0.03176203680362995
NOTCH3,1.1251303967454185,0.19200067221241912
NOTCH4,1.0744397794614178,0.2644315603730779
NRG1,0.8395388271337932,0.8216956558272414
NT5E,1.3889265370827764,0.04327367448113604
OASL,1.0238628989417637,0.3352659440383161
PDGFA,1.7218819515968269,0.014956726325518864
PDGFC,1.3401694312899948,0.05444920594907991
PDGFRB,1.1799650873916194,0.144021510797412
PKDCC,1.6517516401284846,0.008906814553398874
PRKCA,1.8705965901514487,0.0021006638097638853
PRRX1,2.3519437653852386,0.0005041593143433325
RGS2,2.681819160214649,0.00033610620956222166
RIGI,0.9717711506410452,0.4489538694227376
ROR1,1.4318105097182172,0.03226619611797328
ROR2,1.2526749130042292,0.0876396941433493
RUNX2,1.910328846977692,0.0012603982858583312
SCG2,1.615569976704068,0.017981682211578857
SERPINE1,1.3031425134618735,0.07243088816065876
SERPINF1,1.8922207066976133,0.005209646248214436
SFRP1,1.3682412821316234,0.05024787832955214
SFRP4,0.9303836717559197,0.6144021510797412
SLC7A8,2.0299066164971395,0.00201663725737333
SLIT2,1.1771012178374978,0.12637593479539536
SMAD3,1.809346515289091,0.002604823124107218
SNAI1,1.2867680557617958,0.08091756995210486
SNAI2,1.7406422660084278,0.006470044534072767
SOX10,3.507030150446398,8.402655239055541e-05
SOX2,1.277234608377015,0.08024535753298043
SOX9,1.206148725234026,0.12713217376691036
SPARC,3.3654244259473187,8.402655239055541e-05
TAFAZZIN,1.6738510283971537,0.007562389715149987
TAGLN,0.9364666050983439,0.5670952020838586
TDO2,2.071353530131843,0.0009242920762961096
TFAP2A,2.623657568616614,8.402655239055541e-05
TGFB1,2.5400707914217264,0.00016805310478111083
TGFB1I1,1.6625439069193804,0.009326947315351651
TGFBR2,1.405256169052038,0.03924039996638938
TOP2A,1.8081819188788686,0.006470044534072767
TRPM1,1.5052908735060233,0.026888496764977732
TYR,3.0792929714470465,8.402655239055541e-05
VCAM1,1.02340931939652,0.3540878917738005
VEGFA,3.1750301044835796,8.402655239055541e-05
VEGFC,1.3193332693336126,0.06495252499789933
VGF,1.238216219075687,0.11116712881270481
WNT5A,0.8562664570771981,0.7665742374590371
YAP1,2.081961729741722,0.0006722124191244433
ZEB1,1.9155742875199218,0.003613141752793883
ZEB2,1.9419354021948747,0.002268716914544996
